,u_id,Image Path,prod_labels
5161,5161,images/45673.jpg,perfume
5162,5162,images/56527.jpg,cosmetics toiletry brush
5163,5163,images/48508.jpg,clothing person shoulder waist casual dress fashion model sleeveless shirt blouse woman fashion girl
5164,5164,images/21796.jpg,belt
5165,5165,images/18781.jpg,
5166,5166,images/57256.jpg,accessory bag luggage and bags handbag shoulder bag fashion accessory hand luggage tote bag shopping bag
5167,5167,images/6120.jpg,flip-flops yellow footwear
5168,5168,images/14112.jpg,clothing person top active shirt t-shirt long-sleeved t-shirt sleeve
5169,5169,images/46726.jpg,
5170,5170,images/30150.jpg,clothing belt buckle belt buckle fashion accessory indoor fabric
5171,5171,images/22131.jpg,clothing footwear shoe dress shoe slip-on shoe
5172,5172,images/48184.jpg,bag accessory luggage and bags handbag shoulder bag hand luggage tote bag leather fashion accessory shopping bag indoor
5173,5173,images/21402.jpg,clothing active shirt person top t-shirt casual dress sleeve shirt
5174,5174,images/47455.jpg,clothing footwear shoe slip-on shoe shoes
5175,5175,images/11995.jpg,clothing person top sleeve casual dress jeans shoulder active shirt neck fabric
5176,5176,images/55474.jpg,writing implement pen marker
5177,5177,images/27853.jpg,clothing person pattern (fashion design) pattern casual dress textile fashion design fabric blouse standing indoor shirt fashion
5178,5178,images/43891.jpg,footwear clothing shoe shoes
5179,5179,images/30868.jpg,clothing person pattern (fashion design) fashion design casual dress woman fashion
5180,5180,images/5785.jpg,clothing person casual dress shoulder top blouse trouser fashion
5181,5181,images/22849.jpg,footwear shoe clothing walking shoe outdoor shoe sneaker shoes sneakers
5182,5182,images/16288.jpg,clothing person active shirt top t-shirt casual dress jeans shoulder shirt man
5183,5183,images/58309.jpg,clothing
5184,5184,images/19834.jpg,clothing fabric person shirt collar pocket button top dress shirt
5185,5185,images/28582.jpg,watch clock analog watch
5186,5186,images/41004.jpg,clothing skirt
5187,5187,images/31597.jpg,clothing active shirt person top t-shirt casual dress shoulder neck sleeve shirt
5188,5188,images/23578.jpg,bottle solution plastic bottle
5189,5189,images/59038.jpg,footwear
5190,5190,images/20511.jpg,accessory bag handbag luggage and bags shoulder bag fashion accessory hand luggage tote bag leather satchel
5191,5191,images/46564.jpg,clock watch analog watch
5192,5192,images/8458.jpg,clothing person casual dress blouse pattern (fashion design) woman indoor
5193,5193,images/38545.jpg,shoe clothing sneaker walking shoe footwear tennis shoe plimsoll shoe skate shoe running shoe outdoor shoe sneakers cross training shoe athletic shoe shoes
5194,5194,images/21240.jpg,bottle
5195,5195,images/47293.jpg,accessory bag luggage and bags hand luggage coin purse shoulder bag fashion accessory handbag
5196,5196,images/7729.jpg,shoe sneaker walking shoe outdoor shoe tennis shoe running shoe skate shoe footwear athletic shoe plimsoll shoe cross training shoe white basketball shoe shoes sneakers
5197,5197,images/13221.jpg,clothing active shirt t-shirt top sleeve shirt
5198,5198,images/45835.jpg,clothing person pattern (fashion design) casual dress shoulder blouse fabric fashion
5199,5199,images/9187.jpg,clothing person trousers pocket denim trouser jean man
5200,5200,images/39274.jpg,clothing footwear shoe walking shoe outdoor shoe shoes sneaker
5201,5201,images/14668.jpg,clothing shirt fabric person plaid tartan pattern top dress shirt button
5202,5202,images/27691.jpg,accessory bag luggage and bags shoulder bag handbag hand luggage tote bag
5203,5203,images/40113.jpg,text
5204,5204,images/7011.jpg,clothing person fabric shirt top collar pocket button sleeve
5205,5205,images/22687.jpg,shoe walking shoe sneaker sneakers tennis shoe outdoor shoe skate shoe white athletic shoe plimsoll shoe running shoe footwear shoes
5206,5206,images/2007.jpg,clothing person top active shirt sleeve long-sleeved t-shirt casual dress
5207,5207,images/58147.jpg,clothing sock
5208,5208,images/19672.jpg,clothing person trouser casual dress top blouse woman fashion shirt
5209,5209,images/21958.jpg,bag accessory handbag shoulder bag luggage and bags fashion accessory tote bag hand luggage fashion purse
5210,5210,images/15397.jpg,shoe clothing footwear walking shoe sneakers outdoor shoe sneaker shoes
5211,5211,images/4894.jpg,clothing pink sleeve person
5212,5212,images/34981.jpg,clothing person pattern (fashion design) sari woman fabric
5213,5213,images/57418.jpg,clothing person fashion fashion model day dress shoulder lady fashion design dress cocktail dress woman waist photo shoot casual dress model girl
5214,5214,images/18943.jpg,clothing sock
5215,5215,images/13939.jpg,clothing fabric top person polo shirt
5216,5216,images/59911.jpg,clothing person pattern (fashion design) trouser
5217,5217,images/30312.jpg,clothing active shirt person top t-shirt shoulder casual dress sleeve
5218,5218,images/17890.jpg,clothing person top active shirt neck shoulder casual dress fabric
5219,5219,images/56365.jpg,design
5220,5220,images/48346.jpg,necklace jewellery pendant chain jewelry
5221,5221,images/54907.jpg,cobalt blue electric blue blue
5222,5222,images/12886.jpg,clothing footwear shoe walking shoe outdoor shoe sneaker shoes sneakers
5223,5223,images/15003.jpg,clothing person top sleeve casual dress
5224,5224,images/47617.jpg,footwear clothing
5225,5225,images/4500.jpg,shoe clothing footwear walking shoe sneakers outdoor shoe sneaker running shoe athletic shoe cross training shoe tennis shoe shoes
5226,5226,images/57094.jpg,clothing person skirt miniskirt calf shorts ankle waist legs
5227,5227,images/49075.jpg,toiletry cosmetics nail polish bottle gloss enamel indoor purple
5228,5228,images/55636.jpg,clothing footwear sandal shoes
5229,5229,images/24469.jpg,clothing footwear shoe
5230,5230,images/5947.jpg,clothing shirt fabric person dress shirt collar plaid top button tartan
5231,5231,images/28744.jpg,clothing person pattern (fashion design) casual dress trouser
5232,5232,images/25198.jpg,accessory bag luggage and bags handbag shoulder bag hand luggage fashion accessory tote bag luggage satchel strap
5233,5233,images/44782.jpg,shoe sneakers walking shoe athletic shoe bicycle shoe sneaker running shoe cross training shoe tennis shoe outdoor shoe cycling shoe footwear
5234,5234,images/17179.jpg,clothing fabric shirt person collar button top dress shirt pocket sleeve
5235,5235,images/36763.jpg,clock watch analog watch strap
5236,5236,images/6676.jpg,footwear shoe clothing walking shoe sneaker
5237,5237,images/10710.jpg,clothing active shirt t-shirt top sleeve shirt design
5238,5238,images/37537.jpg,diaper sanitary napkin
5239,5239,images/53575.jpg,clock watch
5240,5240,images/57850.jpg,clothing footwear sandal shoe shoes
5241,5241,images/12213.jpg,clothing person trouser trousers active pants fashion
5242,5242,images/46285.jpg,clothing person pattern (fashion design) fashion fashion design day dress pattern fashion model dress woman
5243,5243,images/20232.jpg,clothing person casual dress top
5244,5244,images/52846.jpg,christmas tree
5245,5245,images/36808.jpg,toiletry perfume lotion
5246,5246,images/49831.jpg,footwear clothing shoe
5247,5247,images/57139.jpg,clothing trouser person trousers active pants fashion pants
5248,5248,images/21679.jpg,clock analog watch strap watch arrow
5249,5249,images/26683.jpg,shoe clothing walking shoe sneaker footwear sneakers shoes
5250,5250,images/6003.jpg,clothing shirt fabric plaid person top tartan collar button pocket dress shirt pattern casual dress sleeve
5251,5251,images/25954.jpg,scarf clothing stole shawl wrap fashion
5252,5252,images/19393.jpg,clothing person top sweater sleeve
5253,5253,images/8890.jpg,clothing person fabric top pocket sleeve collar shirt casual dress button
5254,5254,images/41992.jpg,clothing trouser person
5255,5255,images/3886.jpg,clothing person top active shirt shoulder t-shirt casual dress neck blue sleeve
5256,5256,images/33973.jpg,clothing person casual dress pattern (fashion design) fashion shoulder waist fashion design woman
5257,5257,images/14389.jpg,clothing footwear shoe slip-on shoe shoes
5258,5258,images/17935.jpg,clothing person active shirt top sleeve fabric
5259,5259,images/11878.jpg,clothing footwear shoe dress shoe slip-on shoe leather shoes
5260,5260,images/4221.jpg,clothing person active shirt t-shirt top shoulder casual dress neck shirt sleeve
5261,5261,images/47338.jpg,bag accessory luggage and bags shoulder bag handbag hand luggage fashion accessory tote bag leather indoor purse
5262,5262,images/58903.jpg,tie necktie fashion
5263,5263,images/39319.jpg,clothing trouser khaki person military uniform fabric
5264,5264,images/55357.jpg,toiletry cosmetics nail polish
5265,5265,images/16882.jpg,spectacles sunglasses accessory eyewear goggles vision care aviator sunglass transparent material eyeglasses glasses glass
5266,5266,images/22014.jpg,accessory bag luggage and bags handbag shoulder bag hand luggage tote bag fashion accessory leather satchel shopping bag purse
5267,5267,images/54628.jpg,clock watch analog watch strap
5268,5268,images/48067.jpg,clothing person fabric top neck active shirt casual dress
5269,5269,images/59632.jpg,clothing person sari pattern (fashion design)
5270,5270,images/46609.jpg,footwear
5271,5271,images/56086.jpg,toiletry cosmetics
5272,5272,images/28465.jpg,clothing person top casual dress fashion
5273,5273,images/4939.jpg,clothing person
5274,5274,images/9943.jpg,clothing person active shirt top t-shirt shoulder casual dress sleeve shirt
5275,5275,images/36484.jpg,clothing shoe footwear walking shoe outdoor shoe plimsoll shoe sneaker shoes sneakers
5276,5276,images/6397.jpg,footwear clothing shoes shoe
5277,5277,images/10431.jpg,clothing shirt fabric plaid person tartan pattern button dress shirt top collar
5278,5278,images/19717.jpg,clothing fabric shirt collar top person button
5279,5279,images/35755.jpg,shoe sneakers walking shoe athletic shoe sneaker running shoe outdoor shoe bicycle shoe cross training shoe tennis shoe accessory footwear shoes
5280,5280,images/5668.jpg,clothing person active shirt t-shirt top casual dress sleeve shirt
5281,5281,images/27736.jpg,accessory bag handbag luggage and bags shoulder bag tote bag hand luggage fashion accessory shopping bag leather
5282,5282,images/11160.jpg,tool
5283,5283,images/21123.jpg,clothing person top casual dress sleeve sweater fabric
5284,5284,images/53737.jpg,clothing shorts person calf skirt waist bermuda shorts miniskirt
5285,5285,images/47176.jpg,footwear
5286,5286,images/39157.jpg,clothing person pattern (fashion design) fashion day dress fashion design casual dress dress woman
5287,5287,images/13104.jpg,clothing person outerwear fabric top pocket hood sleeve jacket
5288,5288,images/45718.jpg,soft drink
5289,5289,images/2601.jpg,clothing fabric person top active shirt sleeve
5290,5290,images/58741.jpg,clothing fabric person top
5291,5291,images/55195.jpg,toiletry cosmetics
5292,5292,images/38428.jpg,bag
5293,5293,images/46447.jpg,watch clock analog watch fashion accessory strap
5294,5294,images/59470.jpg,fashion accessory ring
5295,5295,images/3330.jpg,clothing active shirt top fabric sleeve person
5296,5296,images/10987.jpg,clothing person active shirt t-shirt top casual dress shirt sleeve
5297,5297,images/18826.jpg,accessory leather wallet bag
5298,5298,images/4777.jpg,clothing person shoulder casual dress blouse trouser woman fashion
5299,5299,images/34864.jpg,bag accessory handbag shoulder bag luggage and bags tote bag shopping bag hand luggage fashion accessory purse fashion
5300,5300,images/9781.jpg,clothing person active shirt t-shirt top casual dress jeans sleeve shirt
5301,5301,images/23299.jpg,clothing footwear sandal
5302,5302,images/42883.jpg,bag accessory luggage and bags shoulder bag fashion accessory handbag hand luggage leather purse
5303,5303,images/45000.jpg,clock watch
5304,5304,images/19555.jpg,clothing person fabric top casual dress blouse sleeve blue shirt
5305,5305,images/27574.jpg,clothing active shirt person top t-shirt shoulder sleeve
5306,5306,images/30589.jpg,clothing fabric active shirt person blue
5307,5307,images/13498.jpg,clothing active shirt top t-shirt person casual dress shoulder sleeve
5308,5308,images/55519.jpg,text tool
5309,5309,images/12769.jpg,clothing person pattern (fashion design) casual dress blouse fabric woman
5310,5310,images/25792.jpg,wrench
5311,5311,images/48229.jpg,accessory sunglasses spectacles eyewear goggles vision care glasses eyeglasses
5312,5312,images/5112.jpg,clothing person shirt casual dress plaid pattern (fashion design) blouse pattern tartan top sleeve fabric
5313,5313,images/20788.jpg,clothing person top casual dress shoulder fabric
5314,5314,images/17773.jpg,fashion accessory belt
